job,method,cutoff,seed,date,row_index,representation_logit,market_logit,intercept,logit
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-06-23,1553,0.4446513168813781,-0.2524081032976313,0.028242628550489323,0.2204858421342361
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-06-30,1558,1.0377096835753317,-0.3912897880245889,0.028242628550489323,0.674662524101232
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-07-07,1563,0.32845845628254333,-0.32731602256519376,0.028242628550489323,0.029385062267838827
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-07-14,1568,0.11861525672795857,-0.315578333665718,0.028242628550489323,-0.16872044838727018
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-07-21,1573,-0.34755094033184203,-0.3696840818295769,0.028242628550489323,-0.6889923936109297
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-07-28,1578,-0.328898262858285,-0.330719990771041,0.028242628550489323,-0.6313756250788366
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-08-04,1583,-0.007975631598614221,-0.3364613816790186,0.028242628550489323,-0.31619438472714356
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-08-11,1588,0.01764589105368601,-0.23648760678337005,0.028242628550489323,-0.19059908717919471
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-08-18,1593,-0.5020036756804587,-0.48735443708360643,0.028242628550489323,-0.9611154842135758
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-08-25,1598,-0.5967785524889785,-0.3506024381371604,0.028242628550489323,-0.9191383620756495
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-09-01,1603,-0.8414486641858602,-0.37625803488937637,0.028242628550489323,-1.1894640705247472
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-09-08,1608,-0.8968992171419062,-0.5864408951500206,0.028242628550489323,-1.4550974837414379
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-09-15,1613,0.3595261677952006,-0.35327753839997184,0.028242628550489323,0.03449125794571814
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-09-22,1618,0.4089639132812823,-0.4998079701381654,0.028242628550489323,-0.06260142830639379
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-09-29,1623,0.6221430801009726,-0.6010016197421839,0.028242628550489323,0.04938408890927812
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-10-13,1628,0.8301183636412865,-0.5002672012774202,0.028242628550489323,0.35809379091435556
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-10-20,1633,0.23692063253906434,-0.6159978327832999,0.028242628550489323,-0.35083457169374627
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-10-27,1638,0.7730676624904029,-0.4371299015742983,0.028242628550489323,0.364180389466594
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-11-03,1643,0.8853144987139495,-0.4051110230792832,0.028242628550489323,0.5084461041851556
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-11-10,1648,0.5108579788237495,-0.45312078353331553,0.028242628550489323,0.08597982384092331
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-11-17,1653,0.5616101248200704,-0.2791325531502133,0.028242628550489323,0.3107202002203465
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-11-24,1658,1.2633619672454885,-0.3130739335580253,0.028242628550489323,0.9785306622379526
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-12-01,1663,0.510546913845705,-0.29933479614065656,0.028242628550489323,0.2394547462555378
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-12-08,1668,0.257030813405154,-0.3538391432769817,0.028242628550489323,-0.0685657013213383
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-12-15,1673,-0.08393346016048733,-0.3879763424171077,0.028242628550489323,-0.44366717402710576
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-12-22,1678,-0.39486825350616095,-0.4518159632699116,0.028242628550489323,-0.8184415882255831
learned_market_2016-12-31_20260911,learned_market,2016-12-31,20260911,2017-12-29,1683,0.14578507816387676,-0.2758788836090326,0.028242628550489323,-0.10185117689466651
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-01-06,1443,-0.6273366498555341,-0.2212827196213923,0.027610294950379827,-0.8210090745265464
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-01-13,1448,-0.6412375410271042,-0.27188224438673736,0.027610294950379827,-0.8855094904634617
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-01-20,1453,-0.27586300524542223,-0.27448079657628266,0.027610294950379827,-0.522733506871325
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-02-03,1458,-0.37904221984754716,-0.2567993760916651,0.027610294950379827,-0.6082313009888325
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-02-10,1463,0.5506780476340111,-0.13741677678142802,0.027610294950379827,0.44087156580296283
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-02-17,1468,1.0254147855099491,-0.1341214547638297,0.027610294950379827,0.9189036256964993
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-02-24,1473,0.910414558971986,-0.12272301397876292,0.027610294950379827,0.815301839943603
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-03-03,1478,0.9792819111312676,-0.08544840766596168,0.027610294950379827,0.9214437984156858
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-03-10,1483,0.4552204190061766,-0.314520317623766,0.027610294950379827,0.16831039633279044
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-03-17,1488,0.1427284293686458,-0.2645068463611315,0.027610294950379827,-0.09416812204210585
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-03-24,1493,-0.4987040992159472,-0.21006717220662605,0.027610294950379827,-0.6811609764721935
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-03-31,1498,-0.5736101905535232,-0.24348378648187236,0.027610294950379827,-0.7894836820850158
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-04-07,1501,-1.0783872682704452,-0.1350744322020681,0.027610294950379827,-1.1858514055221334
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-04-14,1506,-1.0278527223160394,-0.13826589877702022,0.027610294950379827,-1.1385083261426798
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-04-21,1511,-0.6109977169318251,-0.24863418333898474,0.027610294950379827,-0.83202160532043
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-04-28,1516,-0.27966465022261966,-0.22459277556826185,0.027610294950379827,-0.47664713084050164
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-05-05,1520,-0.7375008975625428,-0.2487839279250298,0.027610294950379827,-0.9586745305371928
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-05-12,1525,-0.25261998126353513,-0.24024324558562782,0.027610294950379827,-0.4652529318987831
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-05-19,1530,-0.023745096815427778,-0.2605841459584928,0.027610294950379827,-0.2567189478235407
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-05-26,1535,0.15757277584092932,-0.22580542707827866,0.027610294950379827,-0.04062235628696953
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-06-02,1538,0.28791971588587517,-0.22028972675096342,0.027610294950379827,0.0952402840852915
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-06-09,1543,0.5143277536708504,-0.21096599644161845,0.027610294950379827,0.3309720521796118
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-06-16,1548,0.47386713563242705,-0.2560640661031547,0.027610294950379827,0.24541336447965223
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-06-23,1553,-0.2988984463513861,-0.15083427673951197,0.027610294950379827,-0.42212242814051826
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-06-30,1558,0.3319655450843925,-0.23624807663801084,0.027610294950379827,0.12332776339676149
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-07-07,1563,0.2593079694896224,-0.2018138939744462,0.027610294950379827,0.08510437046555604
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-07-14,1568,0.4235263148417823,-0.17726258427470837,0.027610294950379827,0.2738740255174538
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-07-21,1573,0.3675861017822909,-0.21046153791672997,0.027610294950379827,0.18473485881594076
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-07-28,1578,0.23653176226520664,-0.17650781393566384,0.027610294950379827,0.08763424327992261
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-08-04,1583,-0.04096194263569002,-0.17541383562773516,0.027610294950379827,-0.18876548331304535
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-08-11,1588,0.020785922656231262,-0.1305028907894023,0.027610294950379827,-0.08210667318279122
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-08-18,1593,-0.2447447279024154,-0.29157342740314784,0.027610294950379827,-0.5087078603551834
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-08-25,1598,-0.6377317870607764,-0.21019933000382368,0.027610294950379827,-0.8203208221142203
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-09-01,1603,-0.47566425998912587,-0.22998629513672414,0.027610294950379827,-0.6780402601754701
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-09-08,1608,-0.4992649154515812,-0.3555031351757174,0.027610294950379827,-0.8271577556769187
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-09-15,1613,-0.18880727644915798,-0.2118403290678391,0.027610294950379827,-0.37303731056661726
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-09-22,1618,0.36368501162081646,-0.31156806078464994,0.027610294950379827,0.0797272457865463
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-09-29,1623,0.42260992891215404,-0.37592753547296404,0.027610294950379827,0.07429268838956983
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-10-13,1628,0.535123046456514,-0.30770780445478735,0.027610294950379827,0.2550255369521065
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-10-20,1633,0.5843207528592061,-0.3826514928656253,0.027610294950379827,0.22927955494396074
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-10-27,1638,0.060393025592795,-0.2568222114017771,0.027610294950379827,-0.1688188908586022
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-11-03,1643,0.3592075541466506,-0.23415394990934596,0.027610294950379827,0.15266389918768453
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-11-10,1648,0.4459812005626595,-0.24640792705640527,0.027610294950379827,0.22718356845663404
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-11-17,1653,0.2702266140163419,-0.12935807990460912,0.027610294950379827,0.1684788290621126
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-11-24,1658,0.4010351825409275,-0.17557844686809856,0.027610294950379827,0.2530670306232088
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-12-01,1663,0.3723146260508957,-0.18047123865148612,0.027610294950379827,0.21945368234978946
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-12-08,1668,0.17449055456387083,-0.21190879725845085,0.027610294950379827,-0.009807947744200185
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-12-15,1673,0.005768623342439292,-0.24058796594847842,0.027610294950379827,-0.20720904765565928
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-12-22,1678,0.07783358580880029,-0.2764167589863471,0.027610294950379827,-0.170972878227167
learned_market_2016-12-31_20260912,learned_market,2016-12-31,20260912,2017-12-29,1683,-0.1649020362257731,-0.16586649647985113,0.027610294950379827,-0.30315823775524436
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-01-05,1687,0.837515032007242,-0.07581332397535309,0.07920449737383697,0.8409062054057257
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-01-12,1692,0.47914904696120125,-0.155617056181981,0.07920449737383697,0.40273648815305724
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-01-19,1697,-0.1942255921973508,-0.09621351842616294,0.07920449737383697,-0.21123461324967677
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-01-26,1702,0.038732414557083185,-0.20218423881801909,0.07920449737383697,-0.08424732688709888
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-02-02,1707,-0.2722372420382277,-0.12215152162049367,0.07920449737383697,-0.3151842662848844
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-02-09,1712,-0.10169009799666476,0.2498279172374278,0.07920449737383697,0.22734231661460005
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-02-23,1717,0.9006617652080601,-0.025807523031387947,0.07920449737383697,0.954058739550509
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-03-02,1722,0.3803452312486359,-0.021210259882588692,0.07920449737383697,0.43833946873988416
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-03-09,1727,0.8549220775910894,-0.03034307276765796,0.07920449737383697,0.9037835021972683
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-03-16,1732,0.33772005686452083,-0.13262839300806714,0.07920449737383697,0.2842961612302907
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-03-23,1737,0.0025055881474708623,0.15958491434876967,0.07920449737383697,0.24129499987007752
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-03-30,1742,0.13042807021693306,0.06426451625579378,0.07920449737383697,0.27389708384656375
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-04-13,1750,-0.6363618969545283,0.10855702490093741,0.07920449737383697,-0.448600374679754
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-04-20,1755,0.16090595019320653,0.22773957353379853,0.07920449737383697,0.46785002110084206
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-04-27,1760,0.24976823495426834,0.2517555713318197,0.07920449737383697,0.5807283036599249
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-05-04,1763,-0.2615502482779308,0.1653419636037496,0.07920449737383697,-0.01700378730034422
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-05-11,1768,-0.5764911222079863,0.11274890442989698,0.07920449737383697,-0.38453772040425227
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-05-18,1773,0.20617454450455325,-0.05656622377067691,0.07920449737383697,0.22881281810771328
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-05-25,1778,0.3490179196033182,0.128417935842577,0.07920449737383697,0.5566403528197321
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-06-01,1783,-0.4278007838891866,0.12902360660825193,0.07920449737383697,-0.2195726799070977
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-06-08,1788,-0.48072209574637487,0.1805288857247369,0.07920449737383697,-0.2209887126478009
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-06-15,1793,0.28964596987678454,0.17388586536067968,0.07920449737383697,0.5427363326113012
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-06-22,1797,0.11576538842755606,0.1813966386443216,0.07920449737383697,0.37636652444571456
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-06-29,1802,0.2755048224557325,0.19483446090007717,0.07920449737383697,0.5495437807296466
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-07-06,1807,-0.38476591744494837,0.33046121423227276,0.07920449737383697,0.024899794161161337
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-07-13,1812,-0.05156501672264832,0.20226362966931904,0.07920449737383697,0.2299031103205077
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-07-20,1817,-0.37894266675938965,0.2655317867262876,0.07920449737383697,-0.03420638265926505
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-07-27,1822,-0.36310065530500346,0.15759093679519767,0.07920449737383697,-0.12630522113596876
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-08-03,1827,-0.3120820458262731,0.27067253775004024,0.07920449737383697,0.03779498929760413
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-08-10,1832,-0.08716048940594492,0.23162482911089152,0.07920449737383697,0.2236688370787836
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-08-17,1837,-0.002942195392075688,0.24681718149580234,0.07920449737383697,0.32307948347756366
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-08-24,1842,-0.27886273533667477,0.2462984341987692,0.07920449737383697,0.04664019623593135
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-08-31,1847,-0.8656104733542229,0.2601394039779959,0.07920449737383697,-0.52626657200239
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-09-07,1852,-0.09368866238955963,0.21746697318419378,0.07920449737383697,0.20298280816847108
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-09-14,1857,-0.1593780651470127,0.15671808220663713,0.07920449737383697,0.07654451443346126
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-09-21,1862,-0.31882353061691826,0.14906875329288652,0.07920449737383697,-0.09055027995019482
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-09-28,1866,-0.5193983883790336,0.01574640753555835,0.07920449737383697,-0.42444748346963834
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-10-12,1871,-0.05960318488480801,0.261833621386798,0.07920449737383697,0.28143493387582696
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-10-19,1876,-0.006705470448991855,0.2629098603929854,0.07920449737383697,0.3354088873178306
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-10-26,1881,-0.17962185440358294,0.31902027815256984,0.07920449737383697,0.21860292112282384
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-11-02,1886,0.3952949508745478,0.25620648588495654,0.07920449737383697,0.7307059341333413
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-11-09,1891,-0.012552498240916758,0.16730467055055337,0.07920449737383697,0.23395666968347356
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-11-16,1896,-0.04217031333145947,0.12758193963064368,0.07920449737383697,0.1646161236730212
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-11-23,1901,0.4555031288863908,0.09703678991556862,0.07920449737383697,0.6317444161757964
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-11-30,1906,0.3540383510953888,-0.018392414751087424,0.07920449737383697,0.41485043371813823
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-12-07,1911,0.487291652245169,-0.0003544269030990241,0.07920449737383697,0.566141722715907
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-12-14,1916,0.4448143686684001,-0.002609780293427018,0.07920449737383697,0.5214090857488098
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-12-21,1921,0.32750769518283995,0.1076935770814666,0.07920449737383697,0.5144057696381436
learned_market_2017-12-31_20260910,learned_market,2017-12-31,20260910,2018-12-28,1926,0.7633029980042032,0.17349955962907512,0.07920449737383697,1.0160070550071152
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-01-05,1687,0.5252652875594338,-0.016947646731476106,0.08543020639831245,0.5937478472262702
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-01-12,1692,0.7687906245033803,-0.04139694049127696,0.08543020639831245,0.8128238904104157
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-01-19,1697,-0.17514155688372,-0.031211262431240644,0.08543020639831245,-0.12092261291664817
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-01-26,1702,-0.20214587215111893,-0.05231220820694501,0.08543020639831245,-0.1690278739597515
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-02-02,1707,0.10685122363930863,-0.04990352232321972,0.08543020639831245,0.14237790771440134
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-02-09,1712,0.07153644126398488,0.03577370509694758,0.08543020639831245,0.1927403527592449
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-02-23,1717,0.21308002810592402,0.006617903570931753,0.08543020639831245,0.3051281380751682
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-03-02,1722,0.7379399859745102,0.02036092029881174,0.08543020639831245,0.8437311126716343
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-03-09,1727,0.6893431499347445,0.03605905740631452,0.08543020639831245,0.8108324137393715
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-03-16,1732,-0.25799259835496324,-0.0752924760342982,0.08543020639831245,-0.24785486799094902
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-03-23,1737,-0.15350558355545554,-0.014835489245102473,0.08543020639831245,-0.08291086640224561
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-03-30,1742,-0.2008818688196529,-0.03303833938669679,0.08543020639831245,-0.14849000180803723
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-04-13,1750,-0.9688635653006099,-0.05310423853141186,0.08543020639831245,-0.9365375974337092
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-04-20,1755,-0.5116097703588874,-0.024429642299061707,0.08543020639831245,-0.45060920625963674
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-04-27,1760,0.2157821650800885,-0.04406661907304896,0.08543020639831245,0.25714575240535203
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-05-04,1763,0.29422903254370525,-0.060875816635027766,0.08543020639831245,0.31878342230699
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-05-11,1768,0.3740259991481176,-0.05575021733726765,0.08543020639831245,0.4037059882091624
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-05-18,1773,0.452496900500263,-0.05509232830520748,0.08543020639831245,0.4828347785933679
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-05-25,1778,0.2787024120822467,-0.0780433008346894,0.08543020639831245,0.2860893176458697
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-06-01,1783,-0.6803248847288537,-0.05752574412090906,0.08543020639831245,-0.6524204224514503
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-06-08,1788,-0.5591374236405559,-0.06314058888238214,0.08543020639831245,-0.5368478061246255
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-06-15,1793,-0.33742633896116786,-0.05906299763627716,0.08543020639831245,-0.3110591301991326
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-06-22,1797,-0.07117368810326107,-0.023179496676945077,0.08543020639831245,-0.008922978381893668
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-06-29,1802,0.4063996982627535,-0.021247836564810108,0.08543020639831245,0.4705820680962558
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-07-06,1807,-0.39832697764096137,0.012107160284382652,0.08543020639831245,-0.3007896109582661
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-07-13,1812,-0.2447182213526548,0.056056595923360264,0.08543020639831245,-0.10323141903098207
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-07-20,1817,-0.32561730411479606,0.04528746065072538,0.08543020639831245,-0.19489963706575822
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-07-27,1822,0.5370144414164939,0.008645351461241879,0.08543020639831245,0.6310899992760484
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-08-03,1827,-0.11860211620081555,-0.018316156434873613,0.08543020639831245,-0.05148806623737669
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-08-10,1832,0.2018459669936338,0.01087071404836407,0.08543020639831245,0.29814688744031026
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-08-17,1837,0.3505505548384762,-0.003903044360520063,0.08543020639831245,0.4320777168762685
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-08-24,1842,0.5720312218246562,0.020222018520486617,0.08543020639831245,0.6776834467434552
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-08-31,1847,0.6150290994234817,0.010123655892630912,0.08543020639831245,0.7105829617144251
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-09-07,1852,-0.014472324012310203,-0.026391416527263924,0.08543020639831245,0.044566465858738316
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-09-14,1857,-0.009679190566515573,-0.04339987687199439,0.08543020639831245,0.03235113895980253
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-09-21,1862,-0.17051932017306318,0.02015649577427852,0.08543020639831245,-0.06493261800047223
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-09-28,1866,-0.7897743041301681,0.008969911203710216,0.08543020639831245,-0.6953741865281455
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-10-12,1871,-0.440855573001469,0.060998643713791656,0.08543020639831245,-0.2944267228893648
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-10-19,1876,0.42740552898952433,0.08974912941396732,0.08543020639831245,0.6025848648018041
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-10-26,1881,0.16325141993427153,0.13156231261038373,0.08543020639831245,0.38024393894296776
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-11-02,1886,0.505069583452088,0.17229042077459605,0.08543020639831245,0.7627902106249964
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-11-09,1891,0.3797886331504571,0.0809459792916704,0.08543020639831245,0.5461648188404398
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-11-16,1896,0.7796408464226118,0.0809184413666925,0.08543020639831245,0.9459894941876168
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-11-23,1901,0.8647996308500681,0.018129366066596507,0.08543020639831245,0.968359203314977
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-11-30,1906,0.12217673997484164,-0.05192106860687532,0.08543020639831245,0.1556858777662787
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-12-07,1911,0.39917306317628876,-0.022200997363521345,0.08543020639831245,0.46240227221107955
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-12-14,1916,-0.4137994645308276,-0.026890172194372824,0.08543020639831245,-0.355259430326888
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-12-21,1921,0.25149352200244784,-0.03520044501558619,0.08543020639831245,0.301723283385174
learned_market_2017-12-31_20260911,learned_market,2017-12-31,20260911,2018-12-28,1926,0.14341234579991635,-0.04399962279116438,0.08543020639831245,0.18484292940706448
