period,method,case,group,n,mean_probability_contribution,mean_signed_contribution,mean_signed_coefficient,mean_signed_transform
year_2022,learned_order_offset,recovery,intercept,2,-0.015294591512958495,0.015294591512958495,0.015294591512958495,0.0
year_2022,learned_order_offset,recovery,decoded,2,-0.06929384974576173,0.06929384974576173,0.07063858165504946,-0.0013447319092877157
year_2022,learned_order_offset,recovery,market,2,-0.025346506698210813,0.025346506698210813,0.02163318300894943,0.0037133236892613877
year_2022,learned_order_offset,recovery,vol,2,-0.00022218760177680823,0.00022218760177680823,0.004121803720211937,-0.0038996161184351287
year_2022,learned_order_offset,recovery,order,2,-0.08023851600709642,0.08023851600709642,0.09028223603815361,-0.01004372003105717
year_2022,learned_order_offset,stable_correct,intercept,13,-0.01578676414790442,-0.002836271727724888,-0.002836271727724888,0.0
year_2022,learned_order_offset,stable_correct,decoded,13,0.014693330888878595,-0.014446840978002435,-0.014777419837096418,0.0003305788590939901
year_2022,learned_order_offset,stable_correct,market,13,-0.013655342972671328,-0.007224707577189682,-0.007219365571121892,-5.342006067789227e-06
year_2022,learned_order_offset,stable_correct,vol,13,0.00047927452193381124,-0.0012512877749034123,-0.0017974878923102103,0.0005462001174067982
year_2022,learned_order_offset,stable_correct,order,13,-0.011304888698352137,-0.00600617930301514,-0.006792828358608395,0.0007866490555932528
year_2022,learned_order_offset,stable_wrong,intercept,28,-0.017653544502106676,0.005924287705351631,0.005924287705351631,0.0
year_2022,learned_order_offset,stable_wrong,decoded,28,0.0034346883952635016,0.007826946429938557,0.008170730128758448,-0.0003437836988198907
year_2022,learned_order_offset,stable_wrong,market,28,-0.009405708903035158,0.007341919893595447,0.006683877639529015,0.0006580422540664316
year_2022,learned_order_offset,stable_wrong,vol,28,0.0005332502567360201,0.0006887467225888255,0.0011891732527699475,-0.0005004265301811214
year_2022,learned_order_offset,stable_wrong,order,28,-0.00648140241491445,0.009575271045542453,0.009658593001208218,-8.33219556657649e-05
year_2022,learned_vol_interaction,all,intercept,49,-0.01779679095000598,0.0015370169660394034,0.0015370169660394034,0.0
year_2022,learned_vol_interaction,all,decoded,49,0.0064710001997877915,0.0034270974407354902,0.0035531067762532985,-0.0001260093355178047
year_2022,learned_vol_interaction,all,market,49,-0.012665178173598655,-0.00034113099027109216,-0.0006564375009530874,0.0003153065106819948
year_2022,learned_vol_interaction,all,vol,49,0.0005961810255261464,-0.00024268197635835077,6.109355379556078e-05,-0.00030377553015391133
year_2022,learned_vol_interaction,all,order,49,0.0,0.0,0.0,0.0
year_2022,learned_vol_interaction,regression,intercept,7,-0.025092602164600703,-0.001364263442692296,-0.001364263442692296,0.0
year_2022,learned_vol_interaction,regression,decoded,7,0.0335419032170108,-0.015238893964998728,-0.014634175482882409,-0.0006047184821163182
year_2022,learned_vol_interaction,regression,market,7,-0.013273557390411946,-0.024521278141753644,-0.024167320296869542,-0.000353957844884103
year_2022,learned_vol_interaction,regression,vol,7,0.0017130794593761608,-0.0025612422696707168,-0.0037631983337088155,0.0012019560640380998
year_2022,learned_vol_interaction,regression,order,7,0.0,0.0,0.0,0.0
year_2022,learned_vol_interaction,recovery,intercept,2,-0.028317744745170008,0.028317744745170008,0.028317744745170008,0.0
year_2022,learned_vol_interaction,recovery,decoded,2,0.013208592981468984,-0.013208592981468984,-0.011538728916356291,-0.001669864065112677
year_2022,learned_vol_interaction,recovery,market,2,-0.021750151710438658,0.021750151710438658,0.017730638928986256,0.0040195127814524065
year_2022,learned_vol_interaction,recovery,vol,2,-0.003102147785532209,0.003102147785532209,0.0052927754826374695,-0.0021906276971052603
year_2022,learned_vol_interaction,recovery,order,2,0.0,0.0,0.0,0.0
year_2022,learned_vol_interaction,stable_correct,intercept,14,-0.016209569514134124,-0.004009831342634762,-0.004009831342634762,0.0
year_2022,learned_vol_interaction,stable_correct,decoded,14,0.015049099610367007,-0.012001969510345057,-0.01239420139946335,0.00039223188911829927
year_2022,learned_vol_interaction,stable_correct,market,14,-0.014329828644965629,-0.008218173122716693,-0.008091095612612901,-0.0001270775101037921
year_2022,learned_vol_interaction,stable_correct,vol,14,0.00040424417455659867,-0.001181894136005524,-0.0016218324147765624,0.00043993827877103817
year_2022,learned_vol_interaction,stable_correct,order,14,0.0,0.0,0.0,0.0
year_2022,learned_vol_interaction,stable_wrong,intercept,26,-0.01587788764268732,0.003244839413127824,0.003244839413127824,0.0
year_2022,learned_vol_interaction,stable_wrong,decoded,26,-0.005954572816828842,0.01804018428687688,0.01819760530160723,-0.00015742101473034762
year_2022,learned_vol_interaction,stable_wrong,market,26,-0.010906189397040552,0.00871106341408263,0.008262302509615137,0.0004487609044674902
year_2022,learned_vol_interaction,stable_wrong,vol,26,0.0006833150447084648,0.0006299808222749516,0.0015944644351361971,-0.000964483612861245
year_2022,learned_vol_interaction,stable_wrong,order,26,0.0,0.0,0.0,0.0
year_2023,learned_market,all,intercept,48,0.004271993283333996,-0.0015262143273899007,-0.0015262143273899007,0.0
year_2023,learned_market,all,decoded,48,0.0039693768445368165,-0.0006552246422887932,-0.0013954581462045405,0.0007402335039157479
year_2023,learned_market,all,market,48,0.01820395757724162,-0.008826195961737117,-0.008140839629858074,-0.0006853563318790427
year_2023,learned_market,all,vol,48,0.0,0.0,0.0,0.0
year_2023,learned_market,all,order,48,0.0,0.0,0.0,0.0
year_2023,learned_market,regression,intercept,3,0.007716222003638619,-0.007716222003638619,-0.007716222003638619,0.0
year_2023,learned_market,regression,decoded,3,0.0088996930332389,-0.0088996930332389,-0.010980388843145908,0.002080695809907014
year_2023,learned_market,regression,market,3,0.02296573901045344,-0.02296573901045344,-0.021147419750843225,-0.0018183192596102095
year_2023,learned_market,regression,vol,3,0.0,0.0,0.0,0.0
year_2023,learned_market,regression,order,3,0.0,0.0,0.0,0.0
year_2023,learned_market,recovery,intercept,3,0.008410111265035628,0.008410111265035628,0.008410111265035628,0.0
year_2023,learned_market,recovery,decoded,3,0.011872253184869739,0.011872253184869739,0.01471690283039756,-0.0028446496455278177
year_2023,learned_market,recovery,market,3,0.024384368543865772,0.024384368543865772,0.020993132586589733,0.003391235957276042
year_2023,learned_market,recovery,vol,3,0.0,0.0,0.0,0.0
year_2023,learned_market,recovery,order,3,0.0,0.0,0.0,0.0
year_2023,learned_market,stable_correct,intercept,18,0.0041757138729455485,-0.0026890836852207817,-0.0026890836852207817,0.0
year_2023,learned_market,stable_correct,decoded,18,0.0076802844314075025,-0.014226823896524613,-0.015108140312958021,0.0008813164164334047
year_2023,learned_market,stable_correct,market,18,0.016188602133795155,-0.01518071559747656,-0.013841818066693504,-0.0013388975307830563
year_2023,learned_market,stable_correct,vol,18,0.0,0.0,0.0,0.0
year_2023,learned_market,stable_correct,order,18,0.0,0.0,0.0,0.0
year_2023,learned_market,stable_wrong,intercept,24,0.0033964095033745486,-0.0011223520485388416,-0.0011223520485388416,0.0
year_2023,learned_market,stable_wrong,decoded,24,-0.0004179529117455735,0.00898809861886202,0.00807312469390298,0.0009149739249590425
year_2023,learned_market,stable_wrong,market,24,0.018347700109846963,-0.0064441839170433545,-0.005881029814164332,-0.0005631541028790222
year_2023,learned_market,stable_wrong,vol,24,0.0,0.0,0.0,0.0
year_2023,learned_market,stable_wrong,order,24,0.0,0.0,0.0,0.0
year_2023,learned_order_extension,all,intercept,48,0.0044137569531804395,-0.001599868810683864,-0.001599868810683864,0.0
year_2023,learned_order_extension,all,decoded,48,0.00414845892506295,-0.0007675368065908987,-0.0015350681011856177,0.0007675312945947219
year_2023,learned_order_extension,all,market,48,0.018292960301976458,-0.008870465073520368,-0.008152330513478323,-0.0007181345600420441
year_2023,learned_order_extension,all,vol,48,0.0019926465491350346,0.0003233145914334674,6.14523446687011e-05,0.0002618622467647664
year_2023,learned_order_extension,all,order,48,0.004351739131042728,-5.640519949276964e-05,-0.00047441152984265645,0.00041800633034988765
year_2023,learned_order_extension,regression,intercept,4,0.008710308483828361,-0.008710308483828361,-0.008710308483828361,0.0
year_2023,learned_order_extension,regression,decoded,4,0.028408510405375138,-0.028408510405375138,-0.031017293671761613,0.0026087832663864914
year_2023,learned_order_extension,regression,market,4,0.016524552064877747,-0.016524552064877747,-0.013614023593622432,-0.0029105284712553177
year_2023,learned_order_extension,regression,vol,4,0.005843591576504463,-0.005843591576504463,-0.002524663909313507,-0.003318927667190956
year_2023,learned_order_extension,regression,order,4,0.002094574541479232,-0.002094574541479232,-0.0070341324679598066,0.004939557926480577
year_2023,learned_order_extension,recovery,intercept,6,0.007211734905571778,0.007211734905571778,0.007211734905571778,0.0
year_2023,learned_order_extension,recovery,decoded,6,0.01211684594858198,0.01211684594858198,0.014690316606334283,-0.0025734706577523092
year_2023,learned_order_extension,recovery,market,6,0.032735334910422555,0.032735334910422555,0.02968498773522533,0.00305034717519723
year_2023,learned_order_extension,recovery,vol,6,0.003628505864076196,0.003628505864076196,0.0026306762703826817,0.0009978295936935147
year_2023,learned_order_extension,recovery,order,6,0.010760218425215533,0.010760218425215533,0.008982871507548654,0.0017773469176668773
year_2023,learned_order_extension,stable_correct,intercept,16,0.00394504478087556,-0.0022540884395787684,-0.0022540884395787684,0.0
year_2023,learned_order_extension,stable_correct,decoded,16,0.004714750380281822,-0.012151753339197276,-0.012829043255857535,0.0006772899166602644
year_2023,learned_order_extension,stable_correct,market,16,0.015477842864395646,-0.014478120120537483,-0.013323540948412142,-0.0011545791721253394
year_2023,learned_order_extension,stable_correct,vol,16,0.0033322754267700295,-0.0030524338983544345,-0.004610933250307304,0.0015584993519528688
year_2023,learned_order_extension,stable_correct,order,16,0.007203276977726509,-0.007494775877971777,-0.00883770363345459,0.0013429277554828118
year_2023,learned_order_extension,stable_wrong,intercept,22,0.003210362449541274,-0.0022344301535310194,-0.0022344301535310194,0.0
year_2023,learned_order_extension,stable_wrong,decoded,22,-0.0028475043179309076,0.009023602392763723,0.0076140317402659885,0.0014095706524977413
year_2023,learned_order_extension,stable_wrong,market,22,0.016723017770113327,-0.014747554672881923,-0.013717683704964888,-0.0010298709679170362
year_2023,learned_order_extension,stable_wrong,vol,22,-0.00012794427092335646,0.002998244267456275,0.003229056480180566,-0.00023081221272428995
year_2023,learned_order_extension,stable_wrong,order,22,0.0009405199058734868,0.0027739069130236003,0.004221400251335145,-0.0014474933383115433
year_2023,learned_order_offset,all,intercept,48,0.004496261695187169,-0.0016312151460238084,-0.0016312151460238084,0.0
year_2023,learned_order_offset,all,decoded,48,0.004065311312173834,-0.0008889923856915129,-0.0016589494158614343,0.0007699570301699194
year_2023,learned_order_offset,all,market,48,0.01863653712222971,-0.008986424874912328,-0.008269716274754523,-0.0007167086001578045
year_2023,learned_order_offset,all,vol,48,0.001958503708965715,0.00028865982088498767,1.634430885210447e-05,0.0002723155120328827
year_2023,learned_order_offset,all,order,48,0.004253394394570165,-3.8017266245983883e-05,-0.00044790840649713354,0.00040989114025114935
year_2023,learned_order_offset,regression,intercept,5,0.00794343552010231,-0.00794343552010231,-0.00794343552010231,0.0
year_2023,learned_order_offset,regression,decoded,5,0.028319347831441334,-0.028319347831441334,-0.032100563060375745,0.0037812152289343993
year_2023,learned_order_offset,regression,market,5,0.019423056623670384,-0.019423056623670384,-0.01616390005042581,-0.0032591565732445716
year_2023,learned_order_offset,regression,vol,5,0.0070999854290869895,-0.0070999854290869895,-0.003816761482736828,-0.003283223946350164
year_2023,learned_order_offset,regression,order,5,0.0030023999379823916,-0.0030023999379823916,-0.010715372255296576,0.007712972317314185
year_2023,learned_order_offset,recovery,intercept,6,0.007309348866631266,0.007309348866631266,0.007309348866631266,0.0
year_2023,learned_order_offset,recovery,decoded,6,0.011871284461646993,0.011871284461646993,0.014456195659358885,-0.002584911197711886
year_2023,learned_order_offset,recovery,market,6,0.03313856052556995,0.03313856052556995,0.030091127915598787,0.0030474326099711596
year_2023,learned_order_offset,recovery,vol,6,0.003344632489956334,0.003344632489956334,0.0025936167601590208,0.0007510157297973117
year_2023,learned_order_offset,recovery,order,6,0.010521601024313917,0.010521601024313917,0.008776106811844571,0.0017454942124693455
year_2023,learned_order_offset,stable_correct,intercept,15,0.003991135095590976,-0.002154442943034679,-0.002154442943034679,0.0
year_2023,learned_order_offset,stable_correct,decoded,15,0.003371574457927324,-0.011933509231866424,-0.012098680716188132,0.00016517148432170458
year_2023,learned_order_offset,stable_correct,market,15,0.014868806840144303,-0.013695993057662522,-0.012779049336090354,-0.0009169437215721699
year_2023,learned_order_offset,stable_correct,vol,15,0.002898259190980436,-0.002706692921498544,-0.004680523355069312,0.001973830433570768
year_2023,learned_order_offset,stable_correct,order,15,0.007041708100702962,-0.007318408322651725,-0.007490027231013011,0.00017161890836128653
year_2023,learned_order_offset,stable_wrong,intercept,22,0.0032900120061281945,-0.002278209021040848,-0.002278209021040848,0.0
year_2023,learned_order_offset,stable_wrong,decoded,22,-0.003102869082347931,0.009395456197824021,0.007982558187599935,0.001412898010224086
year_2023,learned_order_offset,stable_wrong,market,22,0.017071592408776814,-0.014892026280269166,-0.013863086744923885,-0.0010289395353452802
year_2023,learned_order_offset,stable_wrong,vol,22,-0.00022879235997841615,0.003176736246847933,0.0033870220001668504,-0.00021028575331891842
year_2023,learned_order_offset,stable_wrong,order,22,0.0009270774360467301,0.0027197131638180497,0.004171410243579463,-0.0014516970797614145
year_2023,learned_vol_interaction,all,intercept,48,0.0043531912328761534,-0.0015617045153730857,-0.0015617045153730857,0.0
year_2023,learned_vol_interaction,all,decoded,48,0.0037322831856229544,-0.0005918459049855264,-0.0013360504945173317,0.0007442045895318031
year_2023,learned_vol_interaction,all,market,48,0.017976512300667234,-0.008716569254203917,-0.00802368294619041,-0.0006928863080135091
year_2023,learned_vol_interaction,all,vol,48,0.0019115184199414864,0.0002931132538719226,5.403673597426099e-06,0.0002877095802744965
year_2023,learned_vol_interaction,all,order,48,0.0,0.0,0.0,0.0
year_2023,learned_vol_interaction,regression,intercept,3,0.009798335270921449,-0.009798335270921449,-0.009798335270921449,0.0
year_2023,learned_vol_interaction,regression,decoded,3,0.036590843437919185,-0.036590843437919185,-0.038783284956728996,0.0021924415188098022
year_2023,learned_vol_interaction,regression,market,3,0.018960478796035973,-0.018960478796035973,-0.016680019783858403,-0.0022804590121775705
year_2023,learned_vol_interaction,regression,vol,3,0.00575421200748038,-0.00575421200748038,-0.0036430300270568366,-0.0021111819804235433
year_2023,learned_vol_interaction,regression,order,3,0.0,0.0,0.0,0.0
year_2023,learned_vol_interaction,recovery,intercept,4,0.007295917633198239,0.007295917633198239,0.007295917633198239,0.0
year_2023,learned_vol_interaction,recovery,decoded,4,0.022588655862428062,0.022588655862428062,0.025443246988465687,-0.0028545911260376196
year_2023,learned_vol_interaction,recovery,market,4,0.03788693962534384,0.03788693962534384,0.03417267986148661,0.0037142597638572276
year_2023,learned_vol_interaction,recovery,vol,4,0.003640932573689276,0.003640932573689276,0.002552364092753644,0.0010885684809356314
year_2023,learned_vol_interaction,recovery,order,4,0.0,0.0,0.0,0.0
year_2023,learned_vol_interaction,stable_correct,intercept,18,0.0043237981190546,-0.0016792938875720923,-0.0016792938875720923,0.0
year_2023,learned_vol_interaction,stable_correct,decoded,18,0.003533344728903008,-0.011292492246594872,-0.011901486483421892,0.0006089942368270194
year_2023,learned_vol_interaction,stable_correct,market,18,0.015259572795079236,-0.012099944642691528,-0.01097997991391129,-0.0011199647287802388
year_2023,learned_vol_interaction,stable_correct,vol,18,0.0033573964154320606,-0.003090346485168747,-0.004450666327281293,0.001360319842112546
year_2023,learned_vol_interaction,stable_correct,order,18,0.0,0.0,0.0,0.0
year_2023,learned_vol_interaction,stable_wrong,intercept,23,0.0031541798560658805,-0.001935790933984307,-0.001935790933984307,0.0
year_2023,learned_vol_interaction,stable_wrong,decoded,23,-0.003677294172774874,0.008446702776671639,0.007159704342655932,0.0012869984340157074
year_2023,learned_vol_interaction,stable_wrong,market,23,0.016511786314396426,-0.01283750620637426,-0.01191946969830903,-0.0009180365080652319
year_2023,learned_vol_interaction,stable_wrong,vol,23,-2.2026853816695204e-05,0.00314759037593799,0.0035256958232128544,-0.0003781054472748646
year_2023,learned_vol_interaction,stable_wrong,order,23,0.0,0.0,0.0,0.0
year_2024,learned_market,all,intercept,47,-0.01545662334041777,0.001249773005414403,0.001249773005414403,0.0
year_2024,learned_market,all,decoded,47,0.0015818742455845278,-0.0008118935706925715,-0.0005752428358793243,-0.0002366507348132439
year_2024,learned_market,all,market,47,0.00610438165707325,0.0015562775167242587,0.0013096738157028843,0.00024660370102137444
year_2024,learned_market,all,vol,47,0.0,0.0,0.0,0.0
year_2024,learned_market,all,order,47,0.0,0.0,0.0,0.0
year_2024,learned_market,regression,intercept,5,-0.0225213921626166,0.007044882312116983,0.007044882312116983,0.0
year_2024,learned_market,regression,decoded,5,0.00574714960015906,-0.010867630486063396,-0.011066943728017342,0.0001993132419539479
year_2024,learned_market,regression,market,5,0.014447754479328135,-0.025636763571803223,-0.022978267561207244,-0.0026584960105959835
year_2024,learned_market,regression,vol,5,0.0,0.0,0.0,0.0
year_2024,learned_market,regression,order,5,0.0,0.0,0.0,0.0
year_2024,learned_market,recovery,intercept,1,-0.019383636687059985,0.019383636687059985,0.019383636687059985,0.0
year_2024,learned_market,recovery,decoded,1,-0.031843773525047886,0.031843773525047886,0.032204585674501775,-0.0003608121494538987
year_2024,learned_market,recovery,market,1,-0.01021060521339649,0.01021060521339649,0.013536012164130007,-0.0033254069507335214
year_2024,learned_market,recovery,vol,1,0.0,0.0,0.0,0.0
year_2024,learned_market,recovery,order,1,0.0,0.0,0.0,0.0
year_2024,learned_market,stable_correct,intercept,29,-0.013852512731239103,0.0017434574498636124,0.0017434574498636124,0.0
year_2024,learned_market,stable_correct,decoded,29,0.0004371332535676606,-0.0021472698166801647,-0.0019372218058839987,-0.0002100480107961617
year_2024,learned_market,stable_correct,market,29,0.007201622648657478,0.012387994885943868,0.011248246375153982,0.0011397485107898907
year_2024,learned_market,stable_correct,vol,29,0.0,0.0,0.0,0.0
year_2024,learned_market,stable_correct,order,29,0.0,0.0,0.0,0.0
year_2024,learned_market,stable_wrong,intercept,12,-0.01606231919112986,-0.0038690819199343925,-0.0038690819199343925,0.0
year_2024,learned_market,stable_wrong,decoded,12,0.005398270892771937,0.0038838504805369166,0.0043560960041577204,-0.0004722455236208013
year_2024,learned_market,stable_wrong,market,12,0.001335892824010976,-0.014011132980059376,-0.013607429158293641,-0.00040370382176573304
year_2024,learned_market,stable_wrong,vol,12,0.0,0.0,0.0,0.0
year_2024,learned_market,stable_wrong,order,12,0.0,0.0,0.0,0.0
year_2024,learned_order_extension,all,intercept,47,-0.015867561584407375,0.001169534308774206,0.001169534308774206,0.0
year_2024,learned_order_extension,all,decoded,47,0.0017106794709832696,-0.0010543684731371134,-0.0008238908014284777,-0.00023047767170863558
year_2024,learned_order_extension,all,market,47,0.006216262888065056,0.0017143615139918631,0.0014502976505925804,0.0002640638633992816
year_2024,learned_order_extension,all,vol,47,-0.0025728925699496094,-0.0006581818339743245,-0.0008913567357657445,0.00023317490179141997
year_2024,learned_order_extension,all,order,47,-0.001061373201738771,0.0029334967102607303,0.0013904780754104523,0.001543018634850277
year_2024,learned_order_extension,regression,intercept,4,-0.0255164769848951,0.005986378781881484,0.005986378781881484,0.0
year_2024,learned_order_extension,regression,decoded,4,0.009328800472054088,-0.015028848402439919,-0.014732612345207508,-0.0002962360572324079
year_2024,learned_order_extension,regression,market,4,0.011479049626902828,-0.023638709170335847,-0.02141588923523359,-0.0022228199351022574
year_2024,learned_order_extension,regression,vol,4,-0.0031730271555143992,0.001122577281881402,-0.0024478771517158545,0.003570454433597256
year_2024,learned_order_extension,regression,order,4,0.003393164942212446,-0.005550687908761001,-0.006799230403985968,0.0012485424952249661
year_2024,learned_order_extension,recovery,intercept,2,-0.019355089659904477,0.019355089659904477,0.019355089659904477,0.0
year_2024,learned_order_extension,recovery,decoded,2,-0.02212253824751412,0.02212253824751412,0.022006669730159606,0.00011586851735452815
year_2024,learned_order_extension,recovery,market,2,-0.00923459552645116,0.00923459552645116,0.013425037014463258,-0.0041904414880121026
year_2024,learned_order_extension,recovery,vol,2,-0.0032792786423742025,0.0032792786423742025,0.003949413317610238,-0.0006701346752360359
year_2024,learned_order_extension,recovery,order,2,-0.004312161628494526,0.004312161628494526,0.007122103920979049,-0.0028099422924845237
year_2024,learned_order_extension,stable_correct,intercept,29,-0.014909279871334854,0.0017599436884897766,0.0017599436884897766,0.0
year_2024,learned_order_extension,stable_correct,decoded,29,0.0007983735028667496,-0.0029363422263466482,-0.0027944930710327364,-0.000141849155313914
year_2024,learned_order_extension,stable_correct,market,29,0.0097972276947345,0.010601491375906968,0.009507357555204928,0.0010941338207020401
year_2024,learned_order_extension,stable_correct,vol,29,-0.0029244444277066305,-0.002305078088599863,-0.0024864707777634736,0.0001813926891636106
year_2024,learned_order_extension,stable_correct,order,29,-0.002259606964985063,0.005178426797834571,0.0031989951428735364,0.0019794316549610344
year_2024,learned_order_extension,stable_wrong,intercept,12,-0.014385849244920548,-0.0048938290750958945,-0.0048938290750958945,0.0
year_2024,learned_order_extension,stable_wrong,decoded,12,0.00534824817999082,0.004289076953444993,0.004769545109443478,-0.00048046815599848237
year_2024,learned_order_extension,stable_wrong,market,12,-0.0016168545719126542,-0.012565217759603628,-0.01239465805092365,-0.0001705597086799744
year_2024,learned_order_extension,stable_wrong,vol,12,-0.0014055330397777777,0.0020719876633607305,0.00267554732881614,-0.0006035596654554095
year_2024,learned_order_extension,stable_wrong,order,12,0.0008913104159153206,0.00010653305192556146,-0.0012054729854212916,0.0013120060373468514
year_2024,learned_order_offset,all,intercept,47,-0.015725164153456022,0.0011635506847241287,0.0011635506847241287,0.0
year_2024,learned_order_offset,all,decoded,47,0.0014354626183466109,-0.0009202778584316034,-0.0006921337561984997,-0.00022814410223310472
year_2024,learned_order_offset,all,market,47,0.0062803239415390125,0.0017229365798604743,0.0014642080461213212,0.0002587285337391527
year_2024,learned_order_offset,all,vol,47,-0.0026958692858005213,-0.0006604275188793542,-0.0008958644362362938,0.00023543691735693892
year_2024,learned_order_offset,all,order,47,-0.0010518798719921848,0.0029148025319897263,0.001378472904034585,0.0015363296279551424
year_2024,learned_order_offset,regression,intercept,3,-0.02330267911782416,-0.0024646222908944727,-0.0024646222908944727,0.0
year_2024,learned_order_offset,regression,decoded,3,0.006279872326689401,-0.013922424949801393,-0.014016937507994839,9.451255819344546e-05
year_2024,learned_order_offset,regression,market,3,0.0013396388856563555,-0.017410137072857382,-0.01691056962750755,-0.0004995674453498324
year_2024,learned_order_offset,regression,vol,3,-0.002166842879591096,-0.0005039671258641067,-0.00354134549679334,0.003037378370929234
year_2024,learned_order_offset,regression,order,3,-0.0007382378466811126,-0.002084829142659467,-0.005792963055885073,0.0037081339132256064
year_2024,learned_order_offset,recovery,intercept,3,-0.02274458966292922,0.002790532895711685,0.002790532895711685,0.0
year_2024,learned_order_offset,recovery,decoded,3,-0.011302976087926233,0.017887771888838253,0.018860159323858854,-0.0009723874350205795
year_2024,learned_order_offset,recovery,market,3,0.00914393176310904,0.021467848096010184,0.021563475067862898,-9.562697185272241e-05
year_2024,learned_order_offset,recovery,vol,3,-0.0068120458332409,-0.00257265912834108,0.001902074979752683,-0.004474734108093764
year_2024,learned_order_offset,recovery,order,3,2.7882699787342563e-05,0.005720118966346395,0.00606025431856498,-0.0003401353522185851
year_2024,learned_order_offset,stable_correct,intercept,29,-0.014822172803658327,0.0038575688029406133,0.0038575688029406133,0.0
year_2024,learned_order_offset,stable_correct,decoded,29,0.0007789965700452626,-0.003608187253984642,-0.003524628052810702,-8.355920117394293e-05
year_2024,learned_order_offset,stable_correct,market,29,0.009740982257668652,0.00756341892648607,0.007011142352099753,0.0005522765743863176
year_2024,learned_order_offset,stable_correct,vol,29,-0.0028147436322170333,-0.0016103532422473681,-0.0023802439362200583,0.0007698906939726899
year_2024,learned_order_offset,stable_correct,order,29,-0.001997516949560501,0.004305847398774957,0.0027051852559305525,0.0016006621428444048
year_2024,learned_order_offset,stable_wrong,intercept,12,-0.014258158130340112,-0.0048466954098079496,-0.0048466954098079496,0.0
year_2024,learned_order_offset,stable_wrong,decoded,12,0.0049954294845573856,0.004124027516846557,0.004596188461882404,-0.0004721609450358479
year_2024,learned_order_offset,stable_wrong,market,12,-0.0015636643471961288,-0.012544521890342678,-0.012372005530354726,-0.00017251635998794811
year_2024,learned_order_offset,stable_wrong,vol,12,-0.00151180207998621,0.0020741691167049645,0.0026532714331998206,-0.0005791023164948568
year_2024,learned_order_offset,stable_wrong,order,12,0.0008850585828585936,0.00010168958066522193,-0.0012053349767000186,0.001307024557365241
year_2024,learned_vol_interaction,all,intercept,47,-0.015507035718857233,0.001159313863384927,0.001159313863384927,0.0
year_2024,learned_vol_interaction,all,decoded,47,0.001507222828600168,-0.0008941884070813171,-0.0006707792873907159,-0.00022340911969060198
year_2024,learned_vol_interaction,all,market,47,0.006398459621269341,0.0016574848501443862,0.001409180704539444,0.0002483041456049413
year_2024,learned_vol_interaction,all,vol,47,-0.0026544301687719232,-0.0006550479870848244,-0.0008621051041851506,0.0002070571171003259
year_2024,learned_vol_interaction,all,order,47,0.0,0.0,0.0,0.0
year_2024,learned_vol_interaction,regression,intercept,4,-0.025188112444877793,0.005947519692587674,0.005947519692587674,0.0
year_2024,learned_vol_interaction,regression,decoded,4,0.00922834148049017,-0.014896084855384295,-0.014635287476372341,-0.0002607973790119518
year_2024,learned_vol_interaction,regression,market,4,0.011653766731120407,-0.023666820675000293,-0.02144942179961437,-0.002217398875385926
year_2024,learned_vol_interaction,regression,vol,4,-0.0031989365298883527,0.0011464508296253407,-0.00237257903356909,0.003519029863194431
year_2024,learned_vol_interaction,regression,order,4,0.0,0.0,0.0,0.0
year_2024,learned_vol_interaction,recovery,intercept,2,-0.019111556141492257,0.019111556141492257,0.019111556141492257,0.0
year_2024,learned_vol_interaction,recovery,decoded,2,-0.022037297249429138,0.022037297249429138,0.021980877248425762,5.642000100339453e-05
year_2024,learned_vol_interaction,recovery,market,2,-0.009224503662662847,0.009224503662662847,0.01337045130563266,-0.004145947642969812
year_2024,learned_vol_interaction,recovery,vol,2,-0.003146286524086251,0.003146286524086251,0.003815715914227514,-0.0006694293901412639
year_2024,learned_vol_interaction,recovery,order,2,0.0,0.0,0.0,0.0
year_2024,learned_vol_interaction,stable_correct,intercept,30,-0.01447835013610657,0.0012136020033160666,0.0012136020033160666,0.0
year_2024,learned_vol_interaction,stable_correct,decoded,30,0.00037972392487615493,-0.002698347380792537,-0.002575714323168796,-0.00012263305762374394
year_2024,learned_vol_interaction,stable_correct,market,30,0.009119234403323606,0.009492895534506546,0.00848745594463441,0.0010054395898721365
year_2024,learned_vol_interaction,stable_correct,vol,30,-0.0029478858115467976,-0.0022338010360769918,-0.0023995942354622926,0.00016579319938530044
year_2024,learned_vol_interaction,stable_correct,order,30,0.0,0.0,0.0,0.0
year_2024,learned_vol_interaction,stable_wrong,intercept,11,-0.014136782967326995,-0.00399395450670233,-0.00399395450670233,0.0
year_2024,learned_vol_interaction,stable_wrong,decoded,11,0.0060553621613473494,0.004948482837603013,0.0054840180542125505,-0.0005355352166095414
year_2024,learned_vol_interaction,stable_wrong,market,11,-9.231722720046305e-05,-0.011878800245794073,-0.011757763694407846,-0.0001210365513862305
year_2024,learned_vol_interaction,stable_wrong,vol,11,-0.001566665856195502,0.0023043999384226494,0.003029797406635276,-0.0007253974682126272
year_2024,learned_vol_interaction,stable_wrong,order,11,0.0,0.0,0.0,0.0
year_2025,learned_market,all,intercept,48,0.0022230994603405583,0.0006688745240961478,0.0006688745240961478,0.0
year_2025,learned_market,all,decoded,48,-0.012860994686295132,-0.004256541419702052,-0.003055508661673824,-0.0012010327580282284
