cutoff,end,seed,rule,epoch,train_n,presentations,optimizer_steps,training_order_sha256,batch_boundaries_sha256,minimum_batch,maximum_batch,online_joint_loss,raw_gradient_norm_mean,raw_gradient_norm_max,gradient_clipping_fraction,final_model_train_return_mse,final_model_train_auxiliary_mse,validation_mse
2018-12-31,2019-12-31,20260911,balanced,8,1921,1921,16,7dab2b4259e50e18d0585443085b13c9cba1b00a03321122a921f2437d6c9ec2,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.1021837033331394,0.40565644204616547,0.7568092942237854,0.0,,,
2018-12-31,2019-12-31,20260911,balanced,9,1921,1921,16,0364a3aa46a02b6a18999215a44b92d5393fce7c3c614878502512df55c9c718,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.1014694906771183,0.3008671151474118,0.8907674551010132,0.0,,,
2018-12-31,2019-12-31,20260911,balanced,10,1921,1921,16,18dbc96fde905be66699a40bc80f1e183e73508077fb47fd23e856b242c6ad89,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.1001454144716263,0.33136417157948017,0.8960214257240295,0.0,,,
2018-12-31,2019-12-31,20260911,balanced,11,1921,1921,16,e45923faa34c26f2f74237cf987d5e16ce7bfaf2835532f1c6dc584bab4b5f57,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.0995342545211315,0.31211028527468443,0.6617379188537598,0.0,,,
2018-12-31,2019-12-31,20260911,balanced,12,1921,1921,16,e3dff0544dfda848e04fc8a4d5fc58bec0a0f6d9abafd5e8c0adc75a62bc5eb1,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.0950122997164726,0.3396823974326253,0.7837366461753845,0.0,,,
2018-12-31,2019-12-31,20260911,balanced,13,1921,1921,16,29d1d18d487ff9836edbec1f41b30ed91f201be89ebef85263d644d3b9eb90d9,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.0848676562309265,0.37762728333473206,0.5799769759178162,0.0,,,
2018-12-31,2019-12-31,20260911,balanced,14,1921,1921,16,533e155eba5c01c5e6d14a26a56434497ffb24d397a46f5b82f0cefd83914ae3,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.079664908349514,0.6827727518975735,1.0261821746826172,0.0625,,,
2018-12-31,2019-12-31,20260911,balanced,15,1921,1921,16,658e30a5fe623e0d4fba3ce2c81a87fdc0523c7cfbd6da2a0bab3901f121044b,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.072820633649826,0.6317107416689396,0.9438928365707397,0.0,,,
2018-12-31,2019-12-31,20260911,balanced,16,1921,1921,16,e42b9772b715f6f31df7c971682653c292b25364c2ff2dbb6105aa62cd77dd53,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.0683377720415592,0.5733614377677441,0.7617759704589844,0.0,,,
2018-12-31,2019-12-31,20260911,balanced,17,1921,1921,16,21db39081e0ef542f9cff035906088ac8258cb8c3976eefcfd68c0d7a781bcad,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.0563874244689941,0.7974671237170696,1.6578173637390137,0.125,,,
2018-12-31,2019-12-31,20260911,balanced,18,1921,1921,16,58b52ff5e24204972f0f615b1873e838786a7a2da29903efd3052a4f11c93871,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.0498080030083656,0.8016413934528828,1.1526167392730713,0.3125,,,
2018-12-31,2019-12-31,20260911,balanced,19,1921,1921,16,c6aac36362aa2a1cb8d1503dbb26543b08e61dfc573714846bf77bc24ff96fd2,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.0542767718434334,0.8425078317523003,1.170359492301941,0.1875,,,
2018-12-31,2019-12-31,20260911,balanced,20,1921,1921,16,ce883f13a706e6973c0bd49e5fc51d146c1da295d469f973f2ac9e4b1ead008d,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.0399529449641705,0.7066381368786097,1.7294409275054932,0.125,0.8980740127093093,1.0202817397772925,0.0007787849606860816
2018-12-31,2019-12-31,20260912,balanced,1,1921,1921,16,33fcaa540972e3538703e4c7b8646eb1c169b8d87c7cbb361c5ff366cff0d297,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.1194943450391293,0.4898179415613413,0.7451070547103882,0.0,,,
2018-12-31,2019-12-31,20260912,balanced,2,1921,1921,16,66becd8a7b472b244425358ddb76043fd3854ecf08f162021fa7e6691ac43271,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.1073920503258705,0.45873872842639685,1.0564736127853394,0.0625,,,
2018-12-31,2019-12-31,20260912,balanced,3,1921,1921,16,9c251e4f55d1b7c0d7cdd4addfcf00bf6b1e331d8180317b543743071dfcbd38,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.1048894710838795,0.45470345206558704,0.841635525226593,0.0,,,
2018-12-31,2019-12-31,20260912,balanced,4,1921,1921,16,35c6cc1f555650192495ba47f792b1f55db8e59adb61936dad02e3ae234041cd,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.1032738499343395,0.5288971178233624,1.1575528383255005,0.0625,,,
2018-12-31,2019-12-31,20260912,balanced,5,1921,1921,16,5be6f1bcdad61e8a1e1ff836dd907d80aaa40b0ad3160ace09409c2f679f7ce7,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.1023220345377922,0.5275753401219845,1.3026152849197388,0.125,,,
2018-12-31,2019-12-31,20260912,balanced,6,1921,1921,16,602c8515d9da1c9a43ca9ab54d81dd25ff7d2226003ae5a4cf4f69f441aa7a51,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.1019248999655247,0.580296266824007,1.1796886920928955,0.125,,,
2018-12-31,2019-12-31,20260912,balanced,7,1921,1921,16,55f60c2f6e1e4d7081e8af86b334e5ad751980790de466152dd9b90fac34bf1d,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.1020221710205078,0.46764625422656536,0.9367817640304565,0.0,,,
2018-12-31,2019-12-31,20260912,balanced,8,1921,1921,16,d1a0e4233a1bcb698638d5eea5caec11bd56dfeee22129d1744a0f6c2d7adf1c,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.1018677167594433,0.5163077218458056,1.154424786567688,0.0625,,,
2018-12-31,2019-12-31,20260912,balanced,9,1921,1921,16,a2e17237fe0dd608bb57a1ab3af3f633b60a01072c6f5d07377b3d5140a5e5ca,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.1006971411406994,0.3484289990738034,0.5861966013908386,0.0,,,
2018-12-31,2019-12-31,20260912,balanced,10,1921,1921,16,872a48e593bb13572dd32ce5a669359adb62378e806c416a05c69ac22313d217,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.100968386977911,0.38066806737333536,1.001531958580017,0.0625,,,
2018-12-31,2019-12-31,20260912,balanced,11,1921,1921,16,c3860e45999a415a31a3b033742d996043c6ca751ade5801b436fe882e75ce72,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.1005688235163689,0.44196854159235954,0.9593837261199951,0.0,,,
2018-12-31,2019-12-31,20260912,balanced,12,1921,1921,16,97a11de38f67abc07b4f788cdd88b6a60ca57d4ed394450922fd94076361fbac,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.0993033163249493,0.4314781101420522,0.8444053530693054,0.0,,,
2018-12-31,2019-12-31,20260912,balanced,13,1921,1921,16,0526bb31f293d46f687852a8175790851841ac7bf710e8cd0d66923e2c36f6fe,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.0988377556204796,0.33206614572554827,0.7846131920814514,0.0,,,
2018-12-31,2019-12-31,20260912,balanced,14,1921,1921,16,c99852e2814be1b4d17df31839b75c43e33389f3c4b72498f2235a7013ea001c,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.096897166222334,0.5085022849962115,1.0489288568496704,0.125,,,
2018-12-31,2019-12-31,20260912,balanced,15,1921,1921,16,a299e95ca3119ef438818249aea500f58056fc55328e62736e945e60b878b0e4,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.0925759226083755,0.5585552901029587,1.9103831052780151,0.0625,,,
2018-12-31,2019-12-31,20260912,balanced,16,1921,1921,16,609187f35787c1b73cc305639957ee1a319a876cca079c0dca69440d03401b9c,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.0891511850059032,0.6868962924927473,1.458404541015625,0.1875,,,
2018-12-31,2019-12-31,20260912,balanced,17,1921,1921,16,665bdb8b9aea85f4ca6f040eb7e7696589afb746ccb9545947f95a032108b3c2,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.0776334330439568,0.6843702793121338,1.3348239660263062,0.1875,,,
2018-12-31,2019-12-31,20260912,balanced,18,1921,1921,16,4351e6db396cb65226c612e16fccf58dc7701260d52b3dc2764bc0a1f36458be,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.0660353414714336,0.8923454005271196,2.1318492889404297,0.375,,,
2018-12-31,2019-12-31,20260912,balanced,19,1921,1921,16,bf067d370e7b610415e3556e7e0bdbe02a5f9cc6e382b985ffa7f292fdfb36c1,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.0769564360380173,1.1633963622152805,2.0676193237304688,0.625,,,
2018-12-31,2019-12-31,20260912,balanced,20,1921,1921,16,ec38f3d383a0d9ce86a9cc0bed7fc6d6beb0646cb18de012ee141522b166b769,dd27cfd9f6d71598f8c372fa7917da06d7f8826e57378fe2c63430a833e99e08,120,121,1.0583853274583817,0.8961673527956009,1.656468391418457,0.4375,0.9604112899967434,1.0272593721320764,0.0008256723709734358
2019-12-31,2020-12-31,20260910,balanced,1,2165,2165,17,3dda8d53be590ad25ab1180ae68049d39c24348756c9df75d655b72746e609a8,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.1143797916524552,0.5815274768015918,1.1522530317306519,0.058823529411764705,,,
2019-12-31,2020-12-31,20260910,balanced,2,2165,2165,17,cff22eeba0253f61a75fc2421e4eebfee1189fb6f8eeeb6c897e017275ff8505,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.1058637990671045,0.39192257909213796,0.8989673256874084,0.0,,,
2019-12-31,2020-12-31,20260910,balanced,3,2165,2165,17,5a727427375e0b719c3e8fadb345ac51c529da2d4eda85e2552e52400ca915ad,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.1038017798872555,0.4151214028106016,0.986027717590332,0.0,,,
2019-12-31,2020-12-31,20260910,balanced,4,2165,2165,17,fd39c31c0e279241f533df2312180d0b3bbc548daf6e13a19283b02f005a6c1c,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.1030074463171118,0.3335539681069991,0.8471024036407471,0.0,,,
2019-12-31,2020-12-31,20260910,balanced,5,2165,2165,17,5b426ee084c149fa58ecbadeae09cf2528d57811bdfcdd576cd6703d4d962496,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.1020539683454178,0.3986440485014635,1.149802803993225,0.058823529411764705,,,
2019-12-31,2020-12-31,20260910,balanced,6,2165,2165,17,2a8cfe448d81857441f3ab288c6b7ab8a0148ec71561e071eecfaf23247005cf,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.1016871298060698,0.4069107455365798,0.8708109259605408,0.0,,,
2019-12-31,2020-12-31,20260910,balanced,7,2165,2165,17,dcb4ac754e83f44378e1445483c285b02a131b3e87afffa6983943b1ea5166f3,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.1015628330847795,0.4865144009099287,0.8444176316261292,0.0,,,
2019-12-31,2020-12-31,20260910,balanced,8,2165,2165,17,d552a06ee00fad39463aa56b722981b3ebdf1264c0ef4a2381e6d66a98d9d726,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.1014797056422514,0.3864610387998469,0.9260228276252747,0.0,,,
2019-12-31,2020-12-31,20260910,balanced,9,2165,2165,17,5811cc5a6d70adaf50df1dac1a3a07c69642c0ae7c51b977eed60b63ddcfd8a9,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.1013385618434233,0.4099922241533504,0.9775031208992004,0.0,,,
2019-12-31,2020-12-31,20260910,balanced,10,2165,2165,17,9b390b895a3fcacbeced4338b7c451a250e88d0def2c8f9b96c5ca805527b026,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.100377198527841,0.3309849535717684,0.8771736025810242,0.0,,,
2019-12-31,2020-12-31,20260910,balanced,11,2165,2165,17,18e48ecbbb31b54048302dc9b8f1efbca90c614b9abdd878aa436b66afd0d9c2,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.0988832046003902,0.33113762911628275,0.9743568301200867,0.0,,,
2019-12-31,2020-12-31,20260910,balanced,12,2165,2165,17,60dc377b6f0058fb0c373c7a87d46771a39698a3747f0ef86e7909142ac0ecb6,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.0944944970748003,0.4341881450484781,0.9861729145050049,0.0,,,
2019-12-31,2020-12-31,20260910,balanced,13,2165,2165,17,e479b49eb4e58178c6376f7071aba714ad1ba60be4ade8f767a405c93e5869e5,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.0859256737372454,0.6600024805349463,1.266457200050354,0.058823529411764705,,,
2019-12-31,2020-12-31,20260910,balanced,14,2165,2165,17,a3af29b781e178955ac642ceeae3446019b8efe134360f4f366aabe82e12f3ad,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.0733676728080301,0.7006162825752708,1.783367395401001,0.058823529411764705,,,
2019-12-31,2020-12-31,20260910,balanced,15,2165,2165,17,fab3ba04b75f8cac92a66a1e9a88a93af31b4d7157a6e8c193e2e27d2c3593bf,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.0599176252589506,0.8191181053133572,1.7375483512878418,0.17647058823529413,,,
2019-12-31,2020-12-31,20260910,balanced,16,2165,2165,17,89b7814ca10f2144008cb9566d920bae79312106f81e3e432ec6798707ee0f73,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.0431016648516935,0.9131869498421165,1.389930009841919,0.29411764705882354,,,
2019-12-31,2020-12-31,20260910,balanced,17,2165,2165,17,22f5e877c423fe7949e4b4c86c217c940f4409c8a10e08e8f4a11f8b8471047c,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.0383984376402462,0.9033571376520044,1.4827865362167358,0.35294117647058826,,,
2019-12-31,2020-12-31,20260910,balanced,18,2165,2165,17,3ff0b8bfa5328ad0fcf1d30b319fff3435a1e208a73aaf8b7ba801676cd763f1,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.0358515311689938,0.9991076115299674,1.6352198123931885,0.5294117647058824,,,
2019-12-31,2020-12-31,20260910,balanced,19,2165,2165,17,aa5904007669a96ae13ac97fa3e929e42464a8fe47237aaf2b7496e8b6b8114c,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.024310455602758,0.9551961737520555,1.6249451637268066,0.29411764705882354,,,
2019-12-31,2020-12-31,20260910,balanced,20,2165,2165,17,775ea14b8e69a3d786a2e607ccf5c2f97000b2094504716cfaa16e514056c201,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.009729125920464,0.9135354652124292,1.2912122011184692,0.29411764705882354,0.8725576546120588,1.019101591748949,0.001146785695764543
2019-12-31,2020-12-31,20260911,balanced,1,2165,2165,17,c0e720ea615cc2c370d9cdf17fa190c0738a6db56f9cd3c7dedd412f43deb96d,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.1206306885270512,0.6030552527483772,0.9384468197822571,0.0,,,
2019-12-31,2020-12-31,20260911,balanced,2,2165,2165,17,6df7ef93707d80d7cd7c12a22fd1cb54cb955f5eb06242bd14b211039ca6d2c2,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.1061590454157662,0.3652500930954428,0.6357406377792358,0.0,,,
2019-12-31,2020-12-31,20260911,balanced,3,2165,2165,17,7d3b976a21193d032bb6ac78ec3e8e2f5543a01a998b34b35476e4d72756385d,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.1033365691409391,0.3352038588593988,0.6056073307991028,0.0,,,
2019-12-31,2020-12-31,20260911,balanced,4,2165,2165,17,e313dbd6b25eb72b141e88b70d209749e9982a5570a598cae7ff769271febac9,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.1024369036450106,0.3983500915415147,0.8545277714729309,0.0,,,
2019-12-31,2020-12-31,20260911,balanced,5,2165,2165,17,7625b8989a6fe102c26900fbf5e612148bfe6d4ea95f4075977ce3272d417c37,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.1025432032697342,0.3967367682386847,0.71132493019104,0.0,,,
2019-12-31,2020-12-31,20260911,balanced,6,2165,2165,17,fe61d52d4af0a53e0b6ef643b621e4538e16f384d5f21c84c4f4313f5c7f7420,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.102888805024764,0.4040104808176265,0.8505314588546753,0.0,,,
2019-12-31,2020-12-31,20260911,balanced,7,2165,2165,17,ba6688511af95ee83c5d55a68cca9904b67f509774768eee724e77779fb12907,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.1015557155889624,0.2759493755943635,0.5470372438430786,0.0,,,
2019-12-31,2020-12-31,20260911,balanced,8,2165,2165,17,aadd15d8b8a0e391e17d2de7e894c7b69f34475bd41f8415e8789697516501a5,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.1008667104384477,0.3935707614702337,0.7871125340461731,0.0,,,
2019-12-31,2020-12-31,20260911,balanced,9,2165,2165,17,4020375b7727287e68b97520fd91373e841ca34e0f8c469677d690a78107f7fc,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.1006366119665258,0.40545421575798707,0.7608785629272461,0.0,,,
2019-12-31,2020-12-31,20260911,balanced,10,2165,2165,17,5baf6bf0ac98dcb154723cc4cce9908391e9fb845f9145e1c9c8360af1b54b14,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.0974140342544108,0.3566485397955951,0.7633411884307861,0.0,,,
2019-12-31,2020-12-31,20260911,balanced,11,2165,2165,17,85b28c0d239dd5b627265b05b2ef47ceb2de854d039a730069c91b5ab33050cc,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.0932970257366406,0.4544368500218672,0.7630033493041992,0.0,,,
2019-12-31,2020-12-31,20260911,balanced,12,2165,2165,17,fccb8f2c124dc5499d3ea2cfb320a1f791f75397ad829e08b40f93bab2c76044,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.0857887443374186,0.5819047128452974,0.9022703170776367,0.0,,,
2019-12-31,2020-12-31,20260911,balanced,13,2165,2165,17,2c76eba600ebe6bcfdc72e39c09656fb766f4f7eb59ae21e5671292c018253f1,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.0751974442425896,0.563064447220634,1.1029025316238403,0.058823529411764705,,,
2019-12-31,2020-12-31,20260911,balanced,14,2165,2165,17,e001a9ea73bfb70176402299343d5ed2d68fdb16b7e946af10e4f3bd3cb86161,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.0711822614950293,0.6409417127861696,1.272216558456421,0.11764705882352941,,,
2019-12-31,2020-12-31,20260911,balanced,15,2165,2165,17,ed2ff94442f80b3c208030edf1ec0132dc0ad771b96cdee71aef23186bd24823,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.057537268189823,0.6327841106583091,1.1725326776504517,0.058823529411764705,,,
2019-12-31,2020-12-31,20260911,balanced,16,2165,2165,17,f3db8b7d63baae3dc08891f90add4e84f0ec3aa94c9ac3f3dd600aec878e7b33,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.0478175948647892,0.690862254184835,1.1919360160827637,0.058823529411764705,,,
2019-12-31,2020-12-31,20260911,balanced,17,2165,2165,17,45d75305a0d332725e03a02ad8744b6c8dbcfbd2052d7acdfe48e7bd726b70ee,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.0596096340347738,0.6925841797800625,1.1150141954421997,0.058823529411764705,,,
2019-12-31,2020-12-31,20260911,balanced,18,2165,2165,17,d1f9ca182b6c4690b425b926eeb08c677a0cb261d3984c2c80fd4298d930f78b,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.0487426133716808,0.7984666859402376,1.6349996328353882,0.17647058823529413,,,
2019-12-31,2020-12-31,20260911,balanced,19,2165,2165,17,f6dacc8e7487307c500f09bff199d95629272f616b0e4e652849d12fe2005197,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.0384657523211311,0.7051679264096653,0.9771023392677307,0.0,,,
2019-12-31,2020-12-31,20260911,balanced,20,2165,2165,17,ed70c3dc8674d6b714b38fa652249a00b7ac063087af6de9c84c8c74c27617fe,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.0442061915117151,0.7914581368951237,1.272889256477356,0.11764705882352941,0.9190215861824864,0.9921362385738804,0.0011751791680122282
2019-12-31,2020-12-31,20260912,balanced,1,2165,2165,17,ad82c3029925953f4e9b134a0a10ec3cb0d5f61a35b85cd22cc0409e57ac5f46,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.118914642754723,0.5621456872014439,1.058624267578125,0.17647058823529413,,,
2019-12-31,2020-12-31,20260912,balanced,2,2165,2165,17,da4638f673f7f524768dbb41786f794dd68ae55f4b9e28fa8e7c69eed64b79c1,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.1069022907930262,0.5847157441517886,1.1846520900726318,0.058823529411764705,,,
2019-12-31,2020-12-31,20260912,balanced,3,2165,2165,17,8878fbfab2e82a0dd7f1c4d3cdd99353611952ea51c9f026a04e0e28742c3392,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.1045961450127995,0.4161180941497578,0.7572596669197083,0.0,,,
2019-12-31,2020-12-31,20260912,balanced,4,2165,2165,17,89d87d85cb7a28cd4a47b00aea7a489a63a97da19348add01010980fdfd1cb1e,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.1030692423091215,0.36678439115776734,0.5762405395507812,0.0,,,
2019-12-31,2020-12-31,20260912,balanced,5,2165,2165,17,90fa618b0fa099672b7dd9aafd82497550aa3df37d45ae409c02642b068972fa,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.1025643944740295,0.5660802371361676,1.0067781209945679,0.058823529411764705,,,
2019-12-31,2020-12-31,20260912,balanced,6,2165,2165,17,8ec3f424defacfa8883f0f53ca4d743a08a0178359ad80e9e4c8c00fed514c68,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.1016048263101017,0.4422999524018344,1.0900335311889648,0.058823529411764705,,,
2019-12-31,2020-12-31,20260912,balanced,7,2165,2165,17,16259044fcdb521ae15a51b39c18b0e20ade9ea02981b8d92c1918d5f9a4afa0,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.1008427739143372,0.345413880313144,0.7303948998451233,0.0,,,
2019-12-31,2020-12-31,20260912,balanced,8,2165,2165,17,eeb0009a71e103546e3b8318d8a15c0734bf3227df9af77143a1ac4acff75753,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.101596169611987,0.3622213637127596,0.8809580206871033,0.0,,,
2019-12-31,2020-12-31,20260912,balanced,9,2165,2165,17,9c5bb95b9958d783691ced19dd9f53842c6cc013a1c63ecb8d81ad8fa9bf9e9c,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.1010362400728113,0.339071784825886,0.6111552119255066,0.0,,,
2019-12-31,2020-12-31,20260912,balanced,10,2165,2165,17,84a292cd30550b9357f69fff85a16a52735a66b8bd51eef5e44f9be8c26251a2,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.100519629085765,0.4746753924033221,0.9249606132507324,0.0,,,
2019-12-31,2020-12-31,20260912,balanced,11,2165,2165,17,65b703a128f83feeaafa5a5174491fdc8f3352f67d899501016d04d353b2d366,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.1003760169534123,0.4398567036670797,1.3212158679962158,0.058823529411764705,,,
2019-12-31,2020-12-31,20260912,balanced,12,2165,2165,17,5acbffd1624a8f7d15ba0112e3fadd8d0f1d9aa082fa46e942b7987f84fc438e,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.0989239005481495,0.4313161031288259,1.0445135831832886,0.058823529411764705,,,
2019-12-31,2020-12-31,20260912,balanced,13,2165,2165,17,4aabadabffb807b347714898ad869492323985ff29b77ba9d1b28f10d703ae99,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.0972027147517485,0.30395839757779064,0.5236268043518066,0.0,,,
2019-12-31,2020-12-31,20260912,balanced,14,2165,2165,17,0483a739611c929c64e9c90b7495cfac146101fb8ea4594dbceddafd68e2f065,597d242ad81772d5b0cf7266171054841f521cd1fc5d79cd87c3a0f350096f6c,127,128,1.093846906633938,0.502313915420981,0.9729440808296204,0.0,,,
