state,cutoff,seed,mode,draw,parameter_group,parameter_count,return_gradient_norm,auxiliary_gradient_norm,dot_return_auxiliary,cosine,weighted_auxiliary_norm_ratio,auxiliary_projection_fraction,common_joint_gradient_norm
archived_huber,2018-12-31,20260910,dropout,0,shared,38495,0.20732652680301286,0.1255278607927064,0.013351215245546853,0.5130099606257011,0.0605459719642987,0.03106068669344968,0.2140376233367903
archived_huber,2018-12-31,20260910,dropout,0,all,38551,0.39549972023958174,0.1919887772127792,0.013351215245546853,0.17583234752004398,0.04854334083889573,0.008535489576168655,0.3993230129412195
archived_huber,2018-12-31,20260910,dropout,1,shared,38495,0.23638973284343578,0.14507582821863418,0.022101052464544635,0.6444500876920924,0.06137145910424119,0.0395508422015199,0.2459894027108345
archived_huber,2018-12-31,20260910,dropout,1,all,38551,0.39352888023179805,0.2012804011581831,0.022101052464544635,0.27901969291493334,0.05114755517806573,0.014271175139133509,0.399612722605657
archived_huber,2018-12-31,20260910,dropout,2,shared,38495,0.30855999159703446,0.13378565862267439,0.023943299612006474,0.5800091234868815,0.043358070477715234,0.025148076453862044,0.3165073685734572
archived_huber,2018-12-31,20260910,dropout,2,all,38551,0.4727639962839108,0.19745194979247083,0.023943299612006474,0.25649457165534933,0.04176543716199028,0.010712607914863106,0.4782095030731858
archived_huber,2018-12-31,20260910,dropout,3,shared,38495,0.27269210392030113,0.15701397201991418,0.030051170303837624,0.7018600562037116,0.057579214712357114,0.04041255087418054,0.28393265306290955
archived_huber,2018-12-31,20260910,dropout,3,all,38551,0.43362976408481946,0.2185233209406078,0.03005117030383762,0.31713524735480964,0.05039398561623273,0.015981709093598685,0.4410470845374367
archived_huber,2018-12-31,20260910,dropout_mean4,-2,shared,38495,0.22633566410625305,0.1250797304712554,0.016890055776177068,0.596610860890208,0.05526293479428714,0.03297046710293908,0.23401344703115168
archived_huber,2018-12-31,20260910,dropout_mean4,-2,all,38551,0.4006113762261848,0.19101418409216978,0.016890055776177068,0.22072025445499935,0.04768066895442414,0.010524089384205085,0.40525590693081476
archived_huber,2018-12-31,20260911,eval,-1,shared,38495,0.11834087776924751,0.15469117267181304,0.004787940089606076,0.2615461849481127,0.13071660071124777,0.03418842822541261,0.12329413999920273
archived_huber,2018-12-31,20260911,eval,-1,all,38551,0.2744571226022647,0.17269350012621484,0.004787940089606077,0.10101787065612503,0.06292185041103024,0.0063562313462655,0.27673548853534163
archived_huber,2018-12-31,20260911,dropout,0,shared,38495,0.09305150300538226,0.19272990892675002,0.00562178709817129,0.3134742600288752,0.20712175806080446,0.06492733984399038,0.10076898237624538
archived_huber,2018-12-31,20260911,dropout,0,all,38551,0.16814699078984188,0.20908379140174702,0.00562178709817129,0.15990606208761077,0.12434584194436754,0.019883653922292268,0.172727902348123
archived_huber,2018-12-31,20260911,dropout,1,shared,38495,0.1110616005451788,0.20425580251721054,0.009256146875624711,0.40802982262569604,0.18391217262722703,0.07504165117579382,0.12084333998777633
archived_huber,2018-12-31,20260911,dropout,1,all,38551,0.1919682020590181,0.22142496022372907,0.00925614687562471,0.2177581231096971,0.11534460282940759,0.025117224222965254,0.19797300348026686
archived_huber,2018-12-31,20260911,dropout,2,shared,38495,0.07448276920841544,0.18536399302676168,0.004148338558513608,0.30046438564333294,0.24886828859448248,0.07477605743864886,0.08198139252150487
archived_huber,2018-12-31,20260911,dropout,2,all,38551,0.15388661932600334,0.20442017528879497,0.004148338558513608,0.13187108455245264,0.13283817409474577,0.01751751408784164,0.15788804704581028
archived_huber,2018-12-31,20260911,dropout,3,shared,38495,0.07118100092564217,0.21180971788400402,0.004096039275870506,0.27167779261305824,0.2975649613374598,0.0808417918551511,0.0795900516010097
archived_huber,2018-12-31,20260911,dropout,3,all,38551,0.17630744200706233,0.2295051695593372,0.004096039275870507,0.10122807904020242,0.13017327399608233,0.01317719046899735,0.1800840031507306
archived_huber,2018-12-31,20260911,dropout_mean4,-2,shared,38495,0.07893193677753578,0.19383447450411412,0.0051691470369018225,0.33785869897116105,0.24557166898162305,0.08296852458630778,0.08740593850474997
archived_huber,2018-12-31,20260911,dropout_mean4,-2,all,38551,0.16208690340829301,0.21157655585666105,0.005169147036901822,0.15073129047299,0.13053278914441643,0.01967537575677659,0.1665942377567464
archived_huber,2018-12-31,20260912,eval,-1,shared,38495,0.1603021089394933,0.19226645757499491,5.121647901024562e-05,0.0016617548613673684,0.11994006744325911,0.00019931099014656585,0.1614827338551574
archived_huber,2018-12-31,20260912,eval,-1,all,38551,0.4530862962040766,0.20279417529292826,5.1216479010245944e-05,0.0005574081505240077,0.04475839966733111,2.4948696778981395e-05,0.4535511987406247
archived_huber,2018-12-31,20260912,dropout,0,shared,38495,0.14903799584013774,0.16590304633190295,0.00015757938539783542,0.006373060477781396,0.11131594020484221,0.0007094232190665571,0.15006358082141896
archived_huber,2018-12-31,20260912,dropout,0,all,38551,0.42655922982374156,0.17868815832561546,0.00015757938539783526,0.0020673989242158287,0.04189058537062981,8.66045511300114e-05,0.4269702413566561
archived_huber,2018-12-31,20260912,dropout,1,shared,38495,0.14816608952906823,0.1627236952511485,0.0005319858336133643,0.02206482313451839,0.10982519398895538,0.0024232734810804733,0.1494134440504616
archived_huber,2018-12-31,20260912,dropout,1,all,38551,0.43584019847141353,0.17567868600657593,0.000531985833613364,0.006947902404379736,0.04030805020342762,0.0002800563989242539,0.43631606179178617
archived_huber,2018-12-31,20260912,dropout,2,shared,38495,0.155347262618253,0.16420825892084048,0.0008892557086012819,0.03486005440373106,0.10570399256043689,0.0036848469313484128,0.1567809512271273
archived_huber,2018-12-31,20260912,dropout,2,all,38551,0.44937731309808265,0.177668009609649,0.0008892557086012821,0.011137976099150567,0.03953648847663802,0.00044035646369713617,0.449926082690656
archived_huber,2018-12-31,20260912,dropout,3,shared,38495,0.14947467909491538,0.16458583493008183,0.00047334551336911394,0.019240580920558675,0.11010950879885884,0.0021185709141674103,0.15069251396070765
archived_huber,2018-12-31,20260912,dropout,3,all,38551,0.44351088075149386,0.1775260450825135,0.00047334551336911405,0.0060119022148521885,0.04002743851102587,0.00024064104623929623,0.4439726629134569
archived_huber,2018-12-31,20260912,dropout_mean4,-2,shared,38495,0.14904568811987687,0.163869432349421,0.0004938257175645326,0.020218844757934805,0.1099457719418367,0.0022229764946833006,0.15027279926595408
archived_huber,2018-12-31,20260912,dropout_mean4,-2,all,38551,0.43691559207825964,0.17687800835126927,0.0004938257175645329,0.006390021516321867,0.04048333626866472,0.000258689389809261,0.43738639444202215
archived_huber,2019-12-31,20260910,eval,-1,shared,38495,0.1965284345786736,0.1517943347856936,-0.011810987450019343,-0.39591800270518396,0.07723784861519761,-0.0305798547569744,0.1910278600326937
archived_huber,2019-12-31,20260910,eval,-1,all,38551,0.24513477478007392,0.18121371448197443,-0.011810987450019343,-0.2658827860870431,0.07392411568067112,-0.019655149836197705,0.24095070952300018
archived_huber,2019-12-31,20260910,dropout,0,shared,38495,0.14011352789824227,0.13879992774327735,-0.0015818344090222421,-0.08133766674558696,0.09906247442722381,-0.00805751053195476,0.13967135718429333
archived_huber,2019-12-31,20260910,dropout,0,all,38551,0.19818439210029426,0.1673861463082209,-0.001581834409022242,-0.04768393185377127,0.08445980257795103,-0.004027375470509992,0.19809307814791985
archived_huber,2019-12-31,20260910,dropout,1,shared,38495,0.14770185497506505,0.1372084935087823,-0.0038113561866371308,-0.18806699774262733,0.09289557909204714,-0.01747059266340409,0.14574576643133486
archived_huber,2019-12-31,20260910,dropout,1,all,38551,0.19408630723631584,0.16576645176658547,-0.003811356186637131,-0.11846443806510676,0.0854086278043053,-0.010117885098748882,0.19282636900749595
archived_huber,2019-12-31,20260910,dropout,2,shared,38495,0.18243485558668554,0.12985005283170922,-0.0052170335362642165,-0.22022858103492318,0.07117612060158637,-0.01567501604365793,0.18002133259112918
archived_huber,2019-12-31,20260910,dropout,2,all,38551,0.23435131933453082,0.159964000444846,-0.005217033536264217,-0.1391662641714583,0.06825820349511294,-0.009499239179470046,0.2326650360087772
archived_huber,2019-12-31,20260910,dropout,3,shared,38495,0.19764589791975004,0.12794782286982873,-0.0010212424280986098,-0.04038388941322036,0.06473588585267742,-0.002614286855341382,0.19754330900502756
archived_huber,2019-12-31,20260910,dropout,3,all,38551,0.24899526279198622,0.15913607305788555,-0.0010212424280986094,-0.025773246532379165,0.06391128540900387,-0.0016472013150475042,0.24909362758752665
archived_huber,2019-12-31,20260910,dropout_mean4,-2,shared,38495,0.15954720811660877,0.13265284892478602,-0.0032016444191921723,-0.1512750503478629,0.08314332196138062,-0.01257751021579643,0.1580852634411084
archived_huber,2019-12-31,20260910,dropout_mean4,-2,all,38551,0.21010995972544666,0.16226354400551848,-0.0032016444191921714,-0.09390862895126406,0.07722791638128451,-0.007252367744129294,0.20921080485749938
archived_huber,2019-12-31,20260911,eval,-1,shared,38495,0.10339194706493349,0.13458505317577088,0.0058438123399499045,0.41996463161928044,0.1301697636966321,0.05466669685882489,0.10972597026798735
archived_huber,2019-12-31,20260911,eval,-1,all,38551,0.22863046157675027,0.15841437319821158,0.005843812339949903,0.16134948543739347,0.06928839320259718,0.011179646590022846,0.23171448285583202
archived_huber,2019-12-31,20260911,dropout,0,shared,38495,0.10022325995052667,0.11946961883308511,0.00353743018178492,0.29543495195099506,0.11920348519102159,0.035216875919800605,0.10437872278251469
archived_huber,2019-12-31,20260911,dropout,0,all,38551,0.23180620202130206,0.14302952423597173,0.00353743018178492,0.1066932959542434,0.06170219907352949,0.006583210986779726,0.23376521507685735
archived_huber,2019-12-31,20260911,dropout,1,shared,38495,0.0980867661078368,0.10626345975159439,0.003274649218292309,0.3141741271252305,0.10833618434801706,0.03403642615361632,0.10192577082335816
archived_huber,2019-12-31,20260911,dropout,1,all,38551,0.21846798992681657,0.12910274523985332,0.003274649218292309,0.11610247957514563,0.05909458190332633,0.006861027488432717,0.22034034504512956
archived_huber,2019-12-31,20260911,dropout,2,shared,38495,0.09621662618093588,0.11618364311392501,0.0038325826621537547,0.3428438914489814,0.12075214827782577,0.04139913641639421,0.10079256954431187
archived_huber,2019-12-31,20260911,dropout,2,all,38551,0.2317531898858206,0.13848570472695712,0.0038325826621537543,0.11941554489092408,0.059755684396484814,0.007135757612536324,0.23381154902788956
archived_huber,2019-12-31,20260911,dropout,3,shared,38495,0.10449053389079425,0.14094097864996932,0.005679511860445101,0.38565305838152436,0.13488396833848162,0.05201841491637213,0.11069244617181587
archived_huber,2019-12-31,20260911,dropout,3,all,38551,0.22633015809203758,0.15864038474315983,0.005679511860445103,0.15818118677184545,0.07009246407129201,0.011087309150559908,0.22937504343491755
archived_huber,2019-12-31,20260911,dropout_mean4,-2,shared,38495,0.08724975394263995,0.11443943727851097,0.0032279761644086907,0.32328860312236096,0.13116304872761722,0.042403518804421544,0.09159191363859136
archived_huber,2019-12-31,20260911,dropout_mean4,-2,all,38551,0.22010854235320831,0.13662870915463657,0.003227976164408691,0.10733749514371639,0.062073333317245086,0.006662796113494084,0.22199108020681474
archived_huber,2019-12-31,20260912,eval,-1,shared,38495,0.2008353815934684,0.20429792727804272,0.00866424014681217,0.21116711903288735,0.10172407155407669,0.021480779126369656,0.20611907956338626
archived_huber,2019-12-31,20260912,eval,-1,all,38551,0.2776471158015544,0.22608342568300008,0.008664240146812174,0.13802844318656748,0.08142833576005559,0.011239426416233576,0.2816592020438349
archived_huber,2019-12-31,20260912,dropout,0,shared,38495,0.194701098936684,0.18925445890183862,0.011193224393962153,0.3037670664162844,0.0972025632805408,0.029526937495873127,0.20125937321796253
archived_huber,2019-12-31,20260912,dropout,0,all,38551,0.24480017709613444,0.20816309734063773,0.011193224393962156,0.21965431608043703,0.08503388347586484,0.01867805951855467,0.2501981021831215
archived_huber,2019-12-31,20260912,dropout,1,shared,38495,0.14093563146778734,0.179983930518042,0.00284313418611943,0.11208379313497045,0.12770647751997313,0.014313826408344424,0.14406741896381392
archived_huber,2019-12-31,20260912,dropout,1,all,38551,0.20661073851237083,0.1988598795190669,0.0028431341861194317,0.06919859797600306,0.09624856914548038,0.006660266042063629,0.2089307938592934
archived_huber,2019-12-31,20260912,dropout,2,shared,38495,0.19253797137706788,0.18839973823631143,0.011311389409921905,0.31183098539191934,0.0978506924576181,0.030512877850340698,0.19921870624430849
archived_huber,2019-12-31,20260912,dropout,2,all,38551,0.2385211240708849,0.20713312637100317,0.011311389409921905,0.22894941922540382,0.0868405794991333,0.01988210024152408,0.2440976153722627
archived_huber,2019-12-31,20260912,dropout,3,shared,38495,0.16036006805053102,0.19113819595480155,0.009886532447568569,0.32255240287193854,0.11919313721828308,0.0384460328156019,0.1675052119016397
archived_huber,2019-12-31,20260912,dropout,3,all,38551,0.23297509947758382,0.21046417472759782,0.009886532447568567,0.20163053825502938,0.0903376262954866,0.018214824214640664,0.23811269423225107
archived_huber,2019-12-31,20260912,dropout_mean4,-2,shared,38495,0.16759617511672578,0.18590747053439596,0.008501227435119682,0.2728479469636687,0.11092584326874817,0.03026588860109163,0.17359245166995343
archived_huber,2019-12-31,20260912,dropout_mean4,-2,all,38551,0.22369448039455808,0.2049176361320407,0.008501227435119682,0.18545862246482508,0.0916060314812425,0.016989128407980635,0.22838427796587643
